datetime,temperature_2m,skin_temperature,relative_humidity,surface_pressure,wind_speed_10m,solar_radiation_down,precipitation
2023-06-02 02:00:00,15.8863960072925,16.708456167287,88.4518947398092,101202.305941999,0.924480443576494,0,0
2023-06-02 03:00:00,17.2916372960641,17.21453558665,65.1172796222497,101463.345399665,4.7514757580652,0,0
2023-06-02 04:00:00,22.1103303723435,21.8456735391055,95,101637.833673883,0.988732105098789,0,0
2023-06-02 05:00:00,20.6710964006187,19.6002039025576,67.2370862286478,101213.268607337,0.0467319461158331,0,0
2023-06-02 06:00:00,25.8839648624556,26.3572024870292,58.9075663101469,100901.603140966,5.71417995743424,224.257638765707,0
2023-06-02 07:00:00,26.954703723352,25.70896494464,62.5977138877677,101517.658689864,2.53233700930697,301.325434033977,0
2023-06-02 08:00:00,26.8380900914907,26.8962988099367,42.8554455325407,101503.893680174,3.58222327590502,287.846847453743,0
2023-06-02 09:00:00,27.3574793878496,26.4196543479345,67.7255290081299,101581.892975456,6.05385014210374,213.328625079256,0
2023-06-02 10:00:00,33.1279950821717,33.6988855928649,77.033484602709,101802.000881747,6.6219704290403,182.56956256529,0
2023-06-02 11:00:00,30.6377200555088,30.4009014487688,52.7195467825635,101365.937069693,1.87982084454633,0,0
2023-06-02 12:00:00,33.1705729581447,32.6986410923553,76.3342589545105,101357.140009548,4.40894382133721,0,0
2023-06-02 13:00:00,30.7226372211497,30.9390958107317,60.6835775985572,100999.199826197,2.33373132808423,0,0
2023-06-02 14:00:00,33.0416990597567,31.0165564730991,62.7968147215414,100994.106767616,1.7339502938199,0,0
2023-06-02 15:00:00,31.1227926817247,31.9885478758948,41.9955538941634,101157.74938208,0.510362224718562,0,0
2023-06-02 16:00:00,25.2315092599224,23.9706253055873,73.7679292058216,102386.078098506,1.63211359659615,0,0
2023-06-02 17:00:00,29.0603385334648,28.3526690678461,66.6572914221934,101712.317026715,1.92835378323868,0,0
2023-06-02 18:00:00,22.5907805611493,22.3382124097561,41.2832522705273,102141.205651966,3.02434360812274,0,0
2023-06-02 19:00:00,25.2679580915835,23.8320959404041,77.4474562823244,101330.11653051,3.22492429216499,0,0
2023-06-02 20:00:00,20.8540832654184,20.2538663882596,61.0470312748503,101132.343201569,8.45176636616146,0,0
2023-06-02 21:00:00,21.9711432570698,20.7333277582429,91.995500619844,100348.956100239,8.514381438699,0,0
2023-06-02 22:00:00,18.089744379466,17.4670448596454,56.8781662446409,101078.499532671,5.59057812029183,0,0
2023-06-02 23:00:00,15.5498277500705,16.3994298470915,65.3552322894757,100978.54520237,2.97419752929966,0,0
2023-06-03 00:00:00,18.1362894006295,18.7659182425531,47.5650748361689,101044.909479902,4.16626918801627,0,0
2023-06-03 01:00:00,16.7413553647107,16.8586827480195,79.1649734368264,101029.214305582,1.25020101279226,0,0
2023-06-03 02:00:00,17.1469995262216,18.2457763782088,72.3812452348205,101731.754818,0.326512556420154,0,0
2023-06-03 03:00:00,21.4646685277678,21.4856723694006,70.2292945694245,101169.866621703,1.47896536218051,0,0
2023-06-03 04:00:00,21.1588978679284,21.0287548135607,61.4549394748908,101622.578512718,2.99769024117157,0,0
2023-06-03 05:00:00,20.427978039132,19.2137894263442,77.371663102501,101720.831346981,4.70458624866345,0,0
2023-06-03 06:00:00,24.4860716172577,23.5888172457719,61.1370683729059,100986.419144244,1.74766582496185,284.545374540154,0
2023-06-03 07:00:00,28.1887436265242,28.6016750807998,51.5441317079404,100913.889802217,0.263566565005815,301.962108461316,0
2023-06-03 08:00:00,27.5684885517149,27.8005384890725,38.2787348775401,100621.268112812,5.02672620984803,226.59624897011,0
2023-06-03 09:00:00,32.8876421449403,33.1985497105383,82.1303432542433,101753.829811601,0.353640623915641,204.135107857793,0
2023-06-03 10:00:00,31.4017421212423,31.1130834823221,64.8407784050714,100911.384528224,4.11179315278942,174.63432419002,0
2023-06-03 11:00:00,32.4157177855276,33.1058617772387,53.9816929217125,101437.046240905,0.229984127863365,78.2753335698461,0
2023-06-03 12:00:00,32.5595855114694,33.0575838027149,81.7671541169256,101804.635413043,1.81838326703085,60.02057742067,0
2023-06-03 13:00:00,35.8701473537517,38.0599502869694,47.8755257196727,100905.13907891,1.8691757964123,0,0
2023-06-03 14:00:00,29.9205030701197,30.0708968565959,65.1263396366574,102263.085419608,1.11113790466308,0,0
2023-06-03 15:00:00,32.1084670524703,30.7882338454497,87.4718814878153,101914.720060361,13.0928264046605,0,0
2023-06-03 16:00:00,25.0842961047698,26.4381684789352,58.2819023212107,101943.908155987,1.60750480898205,0,0
2023-06-03 17:00:00,26.4701476071764,26.4753913068945,60.7047089064711,101099.96726426,1.79648048219959,0,0
2023-06-03 18:00:00,24.7511564263753,25.2655952604341,70.6742231713334,100762.678954081,2.88801130422922,0,0
2023-06-03 19:00:00,21.8322839312695,23.383435906792,61.7351195143929,101914.648592032,2.40826235706446,0,0
2023-06-03 20:00:00,20.6456021257718,20.3966379772927,74.5735642643153,101647.687974793,3.65299604339363,0,0
2023-06-03 21:00:00,21.5909740285239,22.6493985153734,33.6189077036533,100733.370743667,7.03518456894433,0,0
2023-06-03 22:00:00,13.5038975771558,15.0062546292519,61.1114217062966,102139.307772786,5.94942193105292,0,0
2023-06-03 23:00:00,14.0229556362092,12.3195731968541,59.1667845165507,101517.03272447,2.03547387800208,0,0
2023-06-04 00:00:00,16.4969587697309,15.192489269226,70.0450882324506,101508.299123048,0.602239071103445,0,0
2023-06-04 01:00:00,14.9551820829518,14.8925029856786,74.3271348075186,100832.136976832,0.640652942985285,0,0
2023-06-04 02:00:00,18.6422380666792,18.1119804483068,48.1069075160648,101271.484820023,0.69327661903529,0,0
2023-06-04 03:00:00,16.8350093715879,18.7997345045043,60.5289532795759,100975.137246004,6.20440409546427,0,0
2023-06-04 04:00:00,20.9903080873875,20.8779800376967,56.6854560070017,101632.083350022,0.611938896185401,0,0
2023-06-04 05:00:00,24.0068113251935,23.7317596280419,25.4711825289662,100567.404468901,1.86267332766275,0,0
2023-06-04 06:00:00,27.2960968008081,27.8726537638639,64.668752318153,102864.440404228,0.34008401562199,355.978745571729,0
2023-06-04 07:00:00,23.4200079862241,23.6234716220913,48.6547388207354,100613.873145201,0.0608260822509436,236.714616239391,0
2023-06-04 08:00:00,27.253601573693,28.9407432087656,73.2245963542418,101321.013679342,0.272796283552368,333.804828079833,0
2023-06-04 09:00:00,33.2654506699508,33.8043607136354,44.4413076851032,101229.830660958,1.00128654078511,281.918631152392,0
2023-06-04 10:00:00,28.8712529161708,27.4726853423516,68.4445385503586,100999.678715439,0.619475236363741,125.643730811765,0
2023-06-04 11:00:00,32.3867981321213,31.5558480157102,64.0568523866976,101299.880945275,0.356482037092215,97.1583769799134,0
2023-06-04 12:00:00,32.3925306009274,31.8157592703591,71.3308683873864,101575.458593812,7.95115528487987,0,0
2023-06-04 13:00:00,28.9509443139889,29.4943045063688,50.0606436158123,101610.299334297,1.1732634393577,0,0
2023-06-04 14:00:00,26.0086418072752,26.2683643089966,46.4352506234339,101644.296229389,0.502994258312039,0,0
2023-06-04 15:00:00,28.9155302998071,28.9629289711235,47.0937995207407,101132.722227885,0.196416776317575,0,0
2023-06-04 16:00:00,30.0828504551898,30.6126546331051,81.6235293098685,100089.177749936,1.28712990511192,0,0
2023-06-04 17:00:00,27.3751923734818,26.771207186766,61.2988468120935,101247.161382304,2.56328143259601,0,0
2023-06-04 18:00:00,24.789807186345,24.3022009622725,53.5116271827057,101522.226071189,3.28264091704791,0,0
2023-06-04 19:00:00,24.2340453119623,23.9080217797944,78.0182088324592,101120.962313489,1.73482464334164,0,0
2023-06-04 20:00:00,16.8207644238674,16.469250939826,60.2762756878433,102163.218656138,0.792727592991196,0,0
2023-06-04 21:00:00,20.5643051787937,18.3531698697858,63.5342183716285,101710.432596943,0.372943847573339,0,0
2023-06-04 22:00:00,14.6769725440839,15.8207265872908,65.0774461124162,101117.35604305,2.90332652268856,0,0
2023-06-04 23:00:00,17.1986741657235,17.4468947520238,53.1095865068963,100900.077815268,0.857008855646514,0,0
2023-06-05 00:00:00,16.7544303131618,16.2767728663967,67.1846973861959,101491.831052643,1.25602378063528,0,0
2023-06-05 01:00:00,16.3441413578237,15.3653776420414,53.3356010988583,101513.650246522,0.781179067334253,0,0
2023-06-05 02:00:00,19.4223064486588,20.7779443074638,66.2015235483555,102263.397906279,0.87025109777823,0,0
2023-06-05 03:00:00,15.3970030914221,16.8930474029113,69.8154848453109,101297.207664545,0.499408650385502,0,0
2023-06-05 04:00:00,25.5028017979567,25.6320229799319,61.6409219190734,101687.883311949,3.57861222157788,0,0
2023-06-05 05:00:00,20.9597965670122,21.4312649241482,88.2303674471255,101997.710023078,1.65562351176846,0,0
2023-06-05 06:00:00,22.6320881982058,22.5063012781062,60.8358736843304,101872.095759235,2.68414136048722,270.595658684272,0
2023-06-05 07:00:00,26.4150484837601,25.4029441084999,35.1771499220135,101736.585291981,1.27553133267237,293.443646246141,0
2023-06-05 08:00:00,27.9397284401428,29.6087499654321,56.1061297295459,100573.428523441,0.455459765794161,259.47494840377,0
2023-06-05 09:00:00,27.6298619978115,27.3989274676028,70.4430954722013,102249.478047473,0.0395428344769777,268.460285833352,0
2023-06-05 10:00:00,31.0017236878889,29.8951977791472,95,101354.609217007,0.208296152484763,110.872814738276,0
2023-06-05 11:00:00,33.6872653865291,33.1136033796489,51.7971158813941,101308.623364892,2.49613231102854,50.4744749740681,0
2023-06-05 12:00:00,32.1013434038813,33.605336392464,20.2354528741048,101870.753425961,1.53629460382476,0,0
2023-06-05 13:00:00,32.7461080453133,31.3385963505954,48.3327496861369,100769.712077267,0.0771424461979411,9.96780864042489,0
2023-06-05 14:00:00,33.4108578552934,34.6824129502876,70.8250809606485,100760.474114391,0.0597221438764182,0,0
2023-06-05 15:00:00,30.007461796241,28.785333987349,70.6949764525858,101204.837300921,3.8432844392911,0,0
2023-06-05 16:00:00,27.8893655070848,29.0486953104491,43.7840500860015,101632.967803472,1.04080076583755,0,0
2023-06-05 17:00:00,30.2112240680686,29.6885010475496,75.7351383875533,100972.828154729,2.67695325042992,0,0
2023-06-05 18:00:00,22.0504391337304,23.8052333157148,28.7710588817442,102173.228184145,1.046399925787,0,0
2023-06-05 19:00:00,22.4788289766297,22.1152167644158,59.145815644184,101478.900884446,3.01109199580361,0,0
2023-06-05 20:00:00,17.1909610534098,17.3618264915377,57.2402499547098,101334.216966533,0.565064590980222,0,0
2023-06-05 21:00:00,19.649606999954,19.8454522550517,45.3244083357745,101529.126377857,3.16166590195808,0,0
2023-06-05 22:00:00,14.2779273999718,14.5339571342857,74.7403647591827,102157.737222231,0.578466085915657,0,0
2023-06-05 23:00:00,18.9126313584467,17.0717571271151,40.8063454989645,101012.590711152,0.545585115147817,0,0
2023-06-06 00:00:00,16.7095814769702,16.8963482414473,48.6692560147002,101019.241098504,1.02195657586244,0,0
2023-06-06 01:00:00,14.1166705725396,13.1407973195622,75.8046269491176,100850.300555584,3.26899776927804,0,0
2023-06-06 02:00:00,22.9939602759478,22.1356024957666,70.5046481911349,101037.181086881,2.05771786807857,0,0
2023-06-06 03:00:00,19.2445647563469,20.3938380826326,49.4523536231117,101307.505754752,3.49812796719942,0,0
2023-06-06 04:00:00,24.1990006478196,24.906752583275,51.562998361586,101641.203869528,0.952960844964096,0,0
2023-06-06 05:00:00,24.5319559149818,23.804818739157,56.2872204667274,101287.78328545,0.614190845740398,0,0
2023-06-06 06:00:00,25.8987435716499,26.2789414226559,69.1587861792574,101604.895223966,3.5356615084246,354.039036277731,0
2023-06-06 07:00:00,26.5876203144514,24.9266593809354,66.4442732869888,101428.843843582,0.59745847616355,330.701984618647,0
2023-06-06 08:00:00,28.9250946850406,27.8440381446323,75.7972927999936,101305.222423072,5.94243212020608,293.882656003963,0
2023-06-06 09:00:00,32.1908212379929,31.6747765097755,61.4418116541148,101093.862355647,0.784128723591857,160.007790644607,0
2023-06-06 10:00:00,34.1414562653004,33.954584621139,53.4040341258874,102048.488942177,1.15148882112048,159.827738825579,0
2023-06-06 11:00:00,32.9189065185996,33.8085373142231,61.2342598391314,101857.740187533,8.39397552837799,138.804261060329,0
2023-06-06 12:00:00,31.2905357962883,33.5894339199076,54.5574215934051,101102.2487393,1.64120872745707,72.6692238558851,0
2023-06-06 13:00:00,31.5444323526694,31.2626477438089,39.8332423344858,100865.674026758,1.05424406919692,0,0
2023-06-06 14:00:00,29.1708109435313,30.1551333420079,56.7901673366174,101300.268145174,2.85118251772931,0,0
2023-06-06 15:00:00,30.647158042467,31.1396093064752,64.3375296586173,102552.650069955,0.786705084155888,0,0
2023-06-06 16:00:00,27.4595505834299,26.8221634561234,77.8352479666133,102035.252123995,3.57238620726401,0,0
2023-06-06 17:00:00,25.6235056488068,26.2564374665623,63.0438453127695,100567.127942501,2.69638357256076,0,0
2023-06-06 18:00:00,24.9867950314228,24.3740063409384,54.1844766009602,101467.932695362,3.19473750359586,0,0
2023-06-06 19:00:00,22.2329525607403,21.4346553162018,39.3102115797821,100959.534980029,3.85576673999121,0,0
2023-06-06 20:00:00,19.6221767784762,19.8459647301151,59.7536565589087,101919.196636724,1.96516541230677,0,0
2023-06-06 21:00:00,18.0216662420197,19.0658271190888,70.2283723443947,102248.353662868,0.931944436803212,0,0
2023-06-06 22:00:00,18.9105058076577,20.0192093882406,72.3072327179605,101578.637015554,3.58673899311595,0,0
2023-06-06 23:00:00,19.6943107483111,20.3430206359007,57.4932287952472,101398.356843217,1.22444094752793,0,0
2023-06-07 00:00:00,17.4379858362609,17.0446470239335,60.4311723440223,101964.225931304,0.0192190458522455,0,0
2023-06-07 01:00:00,17.3554307442423,17.4018672923985,39.6021578853012,101698.126783014,3.01541258382465,0,0
2023-06-07 02:00:00,17.1568795183336,17.3760298459975,63.7407552556613,102113.726639882,9.889863833303,0,0
2023-06-07 03:00:00,20.2595779884558,20.4461871116121,53.3034957817421,101422.044996449,1.07415724928472,0,0
2023-06-07 04:00:00,20.9665785668088,20.2664577518697,77.9256994338726,100563.406547608,0.140463717833865,0,0
2023-06-07 05:00:00,21.5122431631517,21.8894550382163,83.4828604385151,101292.124869464,3.44935718067246,0,0
2023-06-07 06:00:00,21.8046114176826,19.6058054610625,66.6002167508,101073.972887824,3.54939671410972,356.092659471342,0
2023-06-07 07:00:00,29.3922792287197,30.0424804066783,58.5123620433093,102248.318498024,1.52047290902742,236.273509570413,0
2023-06-07 08:00:00,28.6094671858041,28.8528066351268,56.3814591321551,101501.027698257,0.718980244136574,263.517931825339,0
2023-06-07 09:00:00,29.8986882625467,29.8165370841542,76.7594374738219,101496.362673189,4.42107613167011,234.969695313653,0
2023-06-07 10:00:00,32.9142879685257,34.2434404986581,62.9478175455221,101679.501878794,4.77681761679492,98.4641248599238,0
2023-06-07 11:00:00,32.3285128095295,31.6521205074702,87.0141064936622,101304.921024678,0.199089152380379,6.1069584248539,0
2023-06-07 12:00:00,34.3819263164925,33.7293023371901,53.3072485017783,100380.229634527,0.0350657581527927,0,0
2023-06-07 13:00:00,31.0517264486271,29.4678236251414,71.4062198421645,101717.900079325,4.54035191609271,0,0
2023-06-07 14:00:00,29.6948901625322,29.6471788063902,59.9459619136415,100745.817655404,2.88822730488386,0,0
2023-06-07 15:00:00,33.9207436488582,34.1291264568057,29.3739769736356,101201.41130874,0.101300537116572,0,0
2023-06-07 16:00:00,26.6973991987252,26.4162989058393,86.9652979027428,101645.421430634,4.83712715733228,0,0
2023-06-07 17:00:00,25.8812249365875,27.2805803731735,73.8695052436915,101354.81518496,3.70392001218372,0,0
2023-06-07 18:00:00,26.4910256585705,27.1261974602525,75.74329072979,101057.38239422,0.250519349274488,0,0
2023-06-07 19:00:00,24.5303777996926,26.6056386723178,49.6621827286565,102192.981901583,0.255464699666868,0,0
2023-06-07 20:00:00,21.0964607854404,20.4450427818259,52.7417124891852,101164.826345903,11.1723084283023,0,0
2023-06-07 21:00:00,19.8921168618265,20.414952349862,51.3944999409213,101312.82270387,2.43149489734686,0,0
2023-06-07 22:00:00,22.0569767054633,22.0949801836315,61.8004699007739,101631.758986365,0.22481211550288,0,0
2023-06-07 23:00:00,14.9276474778057,14.6702709403824,34.9712388918362,101524.611561303,4.07261371424797,0,0
2023-06-08 00:00:00,18.0353964311297,16.8096307681273,38.0343767968527,101437.22590928,1.73204724310398,0,0
2023-06-08 01:00:00,19.107794546636,20.1864753800673,59.4223729574894,101238.68635003,0.972323721255426,0,0
2023-06-08 02:00:00,19.580121196422,21.0566615461479,80.7013703122118,101012.218649245,3.77449472738133,0,0
2023-06-08 03:00:00,19.8757573691066,19.3254522152612,49.9256494809292,101312.222964504,0.851990909983111,0,0
2023-06-08 04:00:00,23.0864625902429,23.8581613008913,17.2718606905489,101899.382850186,0.535671892852894,0,0
2023-06-08 05:00:00,19.1910246333478,17.8963431576269,77.4124018106778,101091.149399344,10.5018313632732,0,0
2023-06-08 06:00:00,25.4340123151856,25.5108342062459,40.7551166371715,101823.133409724,1.69103157205678,275.312170841934,0
2023-06-08 07:00:00,29.813076493813,30.6632982359265,54.7702179838821,101150.371147841,0.112082184028448,332.131698385972,0
2023-06-08 08:00:00,31.186006381498,31.5679418337295,66.450624707866,101840.141727016,0.691415551111721,271.747079086657,0
2023-06-08 09:00:00,30.2546562823885,30.2174340458786,70.9144431545547,101350.972942904,0.120415249228147,205.586235717477,0
2023-06-08 10:00:00,29.5992980529354,29.6779332432515,30.0269897320184,101783.163837351,1.81947680727603,167.3244237949,0
2023-06-08 11:00:00,36.6451605715982,36.505570943443,76.6227422510628,100805.047036437,0.676389163309831,91.4741711605027,0
2023-06-08 12:00:00,31.439577477034,31.2488950762707,63.2614930976958,101760.033865344,8.68029716214082,24.7840943986303,0
2023-06-08 13:00:00,37.2752423325133,37.2176235354797,63.0164857007245,101850.327198004,0.0925749532017156,0,0
2023-06-08 14:00:00,32.5676646518392,33.2063948738684,42.8549263090427,102141.715766151,0.338139206348088,0,0
2023-06-08 15:00:00,30.2695821080306,30.5983445183341,64.8203582317541,101535.960377118,2.51116531777966,0,0
2023-06-08 16:00:00,29.4521058110729,30.6415762999976,41.5858827729451,101623.700034925,4.79569642934333,0,0
2023-06-08 17:00:00,26.5114457384793,26.6370221919509,57.403922635742,101332.789523791,1.17728757282956,0,0
2023-06-08 18:00:00,21.4535231205481,20.4621307710918,27.6991482959443,101005.519126155,0.773475292599147,0,0
2023-06-08 19:00:00,25.9544825111768,26.9642996005194,49.6777448223341,102451.217902672,1.4330710343397,0,0
2023-06-08 20:00:00,15.7421931219771,18.0331356945678,39.1564129985461,100502.300626522,2.60373316459581,0,0
2023-06-08 21:00:00,21.8526959392529,22.4166050593052,68.9213151249793,101751.70777939,9.33839617501262,0,0
2023-06-08 22:00:00,19.3306585010222,19.6118499249916,61.5630165592781,101293.70343605,0.186479705816162,0,0
2023-06-08 23:00:00,15.5056687636783,15.2249936868115,34.6056477870692,101275.830186603,1.00588497777499,0,0
2023-06-09 00:00:00,17.1382717173635,18.5302740037081,73.7747490900347,100539.749698188,3.7779351739443,0,0
2023-06-09 01:00:00,15.0861020176674,14.8614688676704,68.2507814853683,100840.827772568,0.600619684450942,0,0
2023-06-09 02:00:00,16.6475448968786,16.9673268310212,36.105093997025,101545.23736898,9.88458891542378,0,0
2023-06-09 03:00:00,19.5694574336935,20.9335978636674,61.8783675397186,101110.297229437,9.0726015603742,0,0
2023-06-09 04:00:00,20.876203555708,20.9167952469119,49.4701246828987,100993.549541225,2.83238119412859,0,0
2023-06-09 05:00:00,20.2202045834538,19.5272993856579,49.223891016462,101772.462188472,5.18828677655711,0,0
2023-06-09 06:00:00,23.4315021665688,23.7104963287926,47.4697942011036,102397.574563887,2.65008031219981,326.218137362646,0
2023-06-09 07:00:00,25.3792149469211,25.1939272880434,58.0526895039986,101346.90573599,2.80255491997175,282.427647805296,0
2023-06-09 08:00:00,27.6634998450409,26.2936968654618,58.6757692747312,102614.854668827,13.215399490144,280.534711854321,0
2023-06-09 09:00:00,28.890729613896,30.5684304279724,51.6961763743801,101609.491539593,0.961279777350078,293.551865512391,0
2023-06-09 10:00:00,30.5433248174348,29.5285680867419,50.2608368240099,100713.029866619,0.21585408219489,112.047977639568,0
2023-06-09 11:00:00,32.5728075673537,32.8065934791445,36.6615653069456,101490.440116107,2.2840068977242,119.322161611203,0
2023-06-09 12:00:00,35.2338214000032,34.0241803813119,85.0885858025656,101534.509504683,1.87761878394723,4.82168593967453,0
2023-06-09 13:00:00,31.144115461291,31.6828714537373,46.1898961038095,101409.680412018,0.305023451107083,0,0
2023-06-09 14:00:00,30.2356267601526,31.471719935363,76.369651808914,101629.569060454,7.85920407811263,0,0
2023-06-09 15:00:00,27.6210496121191,28.8341473120983,62.1257537045986,102484.664769991,0.280046938629065,0,0
2023-06-09 16:00:00,29.0455652246211,28.8930953882406,70.6216301503289,101803.351158397,0.110491104154659,0,0
2023-06-09 17:00:00,25.0695435723036,23.2333381992003,67.6198699036882,100773.316696913,2.75333301066238,0,0
2023-06-09 18:00:00,24.7663415919768,25.6048323664284,61.2274403782135,101275.555173404,1.43712485600129,0,0
2023-06-09 19:00:00,23.9071192807994,23.732159524104,48.6638226076073,101593.254921785,1.27440127863932,0,0
2023-06-09 20:00:00,18.9815474514745,20.0674430173061,67.1204734931993,101312.486520627,2.79613964947497,0,0
2023-06-09 21:00:00,20.7571617639648,20.7675143838081,40.3224565147476,100792.443168462,1.37438844737019,0,0
2023-06-09 22:00:00,17.2398307760717,17.2964807009688,67.945391315351,101289.75061097,1.12109768499211,0,0
2023-06-09 23:00:00,18.0240800923964,17.0847446985777,57.8386866641758,100720.152628579,2.89950085351729,0,0
2023-06-10 00:00:00,18.0129221627085,17.7994792917783,82.3608920527493,101399.333728601,12.3458942329709,0,0
2023-06-10 01:00:00,16.4114861501675,15.7980834866265,55.4629547026781,101130.911590729,2.13651375730391,0,0
2023-06-10 02:00:00,18.2256939171916,18.6626320869379,77.8596941217951,101799.777067721,2.2462426676386,0,0
2023-06-10 03:00:00,16.1864145163239,14.8195358179085,56.6285189716098,100739.94348697,5.2727332532716,0,0
2023-06-10 04:00:00,17.2091038275561,16.6325934268293,21.1343656178264,101051.877775874,2.29915513579457,0,0
2023-06-10 05:00:00,23.526120352701,23.510810503528,68.6893724940163,101384.790184207,1.81748289326079,0,0
2023-06-10 06:00:00,22.866926820953,22.8396222814431,46.0009806139021,101103.358874404,4.01087963407437,255.759864298655,0
2023-06-10 07:00:00,24.1398147776735,22.5262533797968,82.0675549124041,101220.338161424,6.67922554897124,346.894070613638,0
2023-06-10 08:00:00,26.5714199716753,27.2493458430146,52.6813288778145,102403.654106633,3.23073370714879,229.521874985165,0
2023-06-10 09:00:00,33.0734015310061,34.6349127277329,60.4800622359865,100948.291064827,0.488153321269865,216.564369225865,0
2023-06-10 10:00:00,35.1855251443615,34.8202035930494,62.7702045879736,100651.436855235,1.29097935200064,101.419298074467,0
2023-06-10 11:00:00,30.4466493476648,30.983302100192,77.785562319945,101684.476655333,0.923843848660771,108.002268569937,0
2023-06-10 12:00:00,35.4353824753523,35.1127026365102,56.2375047531743,101989.097070925,3.09766690069113,27.811500470033,0
2023-06-10 13:00:00,31.2534348522684,32.1812749803496,60.8551968734563,101459.296139432,2.61985650613455,0,0
2023-06-10 14:00:00,32.9281262793788,32.5631735498359,47.4118549899149,100802.595402989,1.73626962277,0,0
2023-06-10 15:00:00,30.0274117050369,29.750598405148,64.6111004671365,101732.86860627,1.01022533363706,0,0
2023-06-10 16:00:00,29.3448616623438,29.1777399485574,64.2386992573245,101200.654436908,5.53545326122036,0,0
2023-06-10 17:00:00,28.2093796008711,29.3828534583564,62.7153233805556,100676.584026022,12.5337797850508,0,0
2023-06-10 18:00:00,24.6412782032805,24.1126615215308,68.7954602813264,101944.141535717,3.95929085594153,0,0
2023-06-10 19:00:00,23.2240187008731,25.8257018150535,68.4826446844732,100444.618620422,3.50278089329044,0,0
2023-06-10 20:00:00,23.3925702108816,24.0657515621515,57.9231602402434,100712.850881855,0.0281262964933685,0,0
2023-06-10 21:00:00,18.7381639386517,17.8876434844424,51.2921482529292,101619.28920221,2.42961573704285,0,0
2023-06-10 22:00:00,15.4930953483702,15.9376980165904,77.9494722996848,101020.10854784,2.42383300558853,0,0
2023-06-10 23:00:00,15.5158614662391,16.1641419000829,58.1857777708833,101534.766221954,1.18772503291007,0,0
2023-06-11 00:00:00,18.2895008831765,17.9166677310847,85.9044577685011,101125.181907193,6.51982703838904,0,0
2023-06-11 01:00:00,14.2806000913423,12.5197912793615,37.1151552814486,101956.292051714,4.74251246433239,0,0
2023-06-11 02:00:00,16.8128186454605,19.3710179311288,51.5362860201392,101417.275651599,2.60238590126443,0,0
